Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.014848171362502282,0.01576096878232824,0.02196799123714477,0.01557840929836305,0.00638958193878172,0.027992454207996106,0.014422199233250168,0.01728229781537151,0.01557840929836305,0.01016247794072902,0.01576096878232824,0.029574636402361104,0.021237753301284003,0.014848171362502282,0.018621067364449583,0.01655205987951074,0.015213290330432666,0.006815554068033834,0,0,0.014848171362502282,0.01728229781537151,0.023611026592831496,0.03900687640722936,0,0,0,0.10138136676200328,0.04077161808555955,0.17805635002738393,0,0,0.010771009553946328,0.02829672001460476,0.017099738331406315,0.030669993306152256,0.03669445627700359,0.019716424268240735,0.008519442585042293,0.011318688005841904,0.020690074849388427,0.012718310716241708,0.025071502464553034,0.015213290330432666,0.009553946327511715,0.0091279741982596,0.011318688005841904,0.015030730846467473,0.004624840260451531",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01753977493209158,0.005975941016686069,0.012883197516492044,0.019557625145518044,0.01839348079161816,0.007916181606519208,0.012805587892898719,0.012495149398525416,0.005044625533566162,0.017229336437718276,0.015366705471478464,0.014512999611951882,0.012029491656965464,0.009002716336825766,0.006208769887466045,0.009002716336825766,0.007372914241365929,0.0007760962359332557,0,0,0.014512999611951882,0.014823438106325184,0.010244470314318976,0.08311990686845169,0,0,0,0.017306946061311602,0.013193636010865347,0,0,0,0.008692277842452464,0.010477299185098952,0.011331005044625534,0.023205277454404347,0.3838571982925883,0.009390764454792394,0.012650368645712068,0.006208769887466045,0.005975941016686069,0.01769499417927823,0.08187815289095848,0.01785021342646488,0.009934031819945673,0.006286379511059371,0.010477299185098952,0.013348855258051998,0.013426464881645324",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.009123842747886758,0.010197236012344022,0.01261237085737287,0.020394472024688044,0.02066282034080236,0.024755132161545686,0.022809606869716892,0.014692070307258822,0.014423721991144505,0.021870387763316786,0.028310747350060377,0.017710988863544882,0.022071649000402524,0.02381591305514558,0.010733932644572656,0.024017174292231318,0.028512008587146115,0.016436334362001877,0,0,0.043136991815376356,0.01489333154434456,0.026432309137260163,0.047028042399033944,0,0,0,0.047028042399033944,0.023748825976117,0,0,0,0.026432309137260163,0.044277472158862206,0.022071649000402524,0.10049644438481148,0,0.014423721991144505,0.022809606869716892,0.011538977592915604,0.02307795518583121,0.007983362404400913,0.10331410170401181,0.01261237085737287,0.012344022541258553,0.011002280960686972,0.008587146115658124,0.022608345632631154,0.011002280960686972",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.004173550126075993,0.0023476219459177463,0.0019128771411181637,0.004956090774715242,0.0065211720719937395,0.005390835579514825,0.007825406486392487,0.00399965220415616,0.006868967915833406,0.005216937657594992,0.004434397008955743,0.008694896095991653,0.0039127032431962435,0.0023476219459177463,0.012346752456308147,0.00799930440831232,0.009129640900791236,0.0023476219459177463,0,0,0.0028693157116772457,0.003130162594556995,0.008694896095991653,0.012607599339187897,0,0,0,0.006955916876793322,0.002608468828797496,0,0,0,0.006086427267194157,0.00426049908703591,0.008173202330232153,0.7795843839666116,0,0.0028693157116772457,0.00599947830623424,0.007738457525432571,0.00426049908703591,0.0023476219459177463,0,0.011651160768628814,0.004347448047995826,0.005912529345274324,0.005129988696635075,0.00852099817407182,0.005825580384314407",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.012521132713440407,0.015532544378698224,0.01426458157227388,0.02187235841081995,0.02150253592561285,0.02419695688926458,0.03333685545224007,0.015532544378698224,0.02419695688926458,0.018385460693153,0.012521132713440407,0.02150253592561285,0.02863482671174979,0.018385460693153,0.01341927303465765,0.01595519864750634,0.011200338123415046,0.01595519864750634,0,0,0.12008664412510567,0.021238377007607778,0.016377852916314453,0.013841927303465765,0,0,0,0.1109995773457312,0.025306424344885885,0,0,0,0.025306424344885885,0.042476754015215556,0.04279374471682164,0,0,0.017962806424344887,0.023404480135249366,0.023404480135249366,0.030800929839391377,0.02187235841081995,0,0.012521132713440407,0.017962806424344887,0.025676246830092984,0.019970414201183433,0.022664835164835164,0.026415891800507185",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0","0.0064563582870219025,0.008090879372343903,0.009888852566198104,0.007845701209545603,0.011033017325923504,0.005884275907159202,0.0024517816279830008,0.007763975155279503,0.002043151356652501,0.008908139915004904,0.007191892775416803,0.006211180124223602,0.007028440666884603,0.013893429225237005,0.013729977116704805,0.011196469434455705,0.010460934946060804,0.008989865969271003,0,0,0,0.004658385093167702,0.011196469434455705,0.0054756456358287025,0,0,0,0.6480876103301733,0.011196469434455705,0,0,0,0.003432494279176201,0.01887871853546911,0.02092186989212161,0,0,0.006374632232755802,0.006783262504086303,0.019859431186662307,0.017162471395881007,0.012585812356979404,0,0.009235044132069303,0.009071592023537104,0.010134030728996404,0.008336057535142204,0.016835567178816607,0.010706113108859104",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.012762536428499649,0.004723143402673098,0.014269922620842127,0.02140488393126319,0.037785147221384784,0.025324088031353633,0.044719123706160185,0.005527082705255753,0.017385187418349914,0.021806853582554516,0.023012762536428498,0.026429504572404783,0.027032459049341775,0.021605868756908852,0.01175761230027133,0.02783639835192443,0.011054165410511506,0.01818912672093257,0.03798613204703045,0.013566475731082304,0.02291227012360567,0.009245301979700533,0.027735905939101597,0.018993066023515224,0.022208823233845845,0.02512310320570797,0.01808863430810974,0.017988141895286906,0.018892573610692392,0.009546779218169028,0.03376545070847151,0.03135363280072354,0.024821625967239472,0.02291227012360567,0.01718420259270425,0.014772384684956286,0.022108330821023012,0.01979700532609788,0.038287609285498944,0.014068937795196463,0.020600944628680534,0.017083710179881417,0.018390111546578235,0.024319163903125315,0.014068937795196463,0.01929454326198372,0.007335946136066727,0.008541855089940709,0.016380263290121596",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.023564489756660575,0.008463979994229105,0.010099067038568818,0.021640857939790325,0.015389054534962008,0.006828892949889392,0,0.02943156679811484,0.010099067038568818,0.006828892949889392,0.011445609310377993,0.034817735885351545,0.031451380205828605,0.030585745888236992,0.014811964989900932,0.025007213619313264,0.025776666346061364,0.022795037029912476,0.011445609310377993,0.015966144080023083,0.020005770895450612,0.010483793401942868,0.020679042031355198,0.029239203616427817,0.042031355198614985,0.03491391747619506,0.03385591997691642,0.04039626815427527,0.01769741271520631,0.013850149081465807,0.060979128594786956,0.022795037029912476,0.014042512263152833,0.027219390208714053,0.007598345676637492,0.021448494758103297,0.022795037029912476,0.02943156679811484,0.009041069539290179,0.0020198134077137634,0.01577378089833606,0.015004328171587958,0.03674136770222179,0.03808790997403097,0.022025584303164373,0.013273059536404732,0.012888333173030682,0.0070212561315764165,0.0022121765894007888",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0076508926041371494,0.010862378388589779,0.024463965240389157,0.009256635496363465,0.020402380277699066,0.01879663738547275,0,0.017190894493246435,0.009917823746103713,0.00821762538962879,0.011334655709832813,0.020402380277699066,0.01643525077925758,0.05827902144139038,0.011334655709832813,0.007839803532634363,0.048077831302540855,0.04448852366109379,0.02257485595541702,0.029281193917068103,0.009540001889109286,0.0019835647492207425,0.022763766883914235,0.029753471238311135,0.039482384055917634,0.05402852555020308,0.024558420704637762,0.004533862283933126,0.014829507887031265,0.021630301312930953,0,0.035326343628978935,0.023330499669405876,0.014640596958534051,0.017663171814489467,0.006611882497402475,0.027108718239350148,0.012657032209313308,0.010862378388589779,0.03806555209218853,0.03419287805799565,0.01057901199584396,0.03390951166524984,0.02606970813261547,0.02701426277510154,0.01577406252951733,0.02351941059790309,0.01577406252951733,0.006989704354396902",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.02194683568252767,0.004729921483303377,0.013527575442247659,0.022514426260524075,0.017784504777220697,0.01891968593321351,0,0.007662472802951471,0.021757638823195535,0.010595024122599566,0.017973701636552833,0.01466275659824047,0.009176047677608552,0,0.01154100841926024,0.004729921483303377,0.035947403273105666,0.017027717339892157,0.012486992715920915,0.04994797086368366,0.05316431747232996,0.012959984864251253,0.024406394853845426,0.01154100841926024,0.009554441396272822,0.04796140384069624,0.03670419071043421,0.01116261470059597,0.012581591145586983,0.023649607416516887,0,0.06167817614227604,0.004446126194305174,0.044839655661716014,0.014473559738908334,0.02620376501750071,0.02308201683852048,0.03377163939078611,0.02005486708920632,0.051745341027338944,0.004919118342635512,0.018541292214549237,0.027528143032825653,0.010311228833601362,0.018541292214549237,0.028663324188818465,0.01116261470059597,0.025636174439504306,0.017784504777220697",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.016875648156877535,0.005939473932308852,0.0032054303761666824,0.0021683793721127558,0.015744319788818704,0.0233807862732158,0,0.006787970208352975,0.01866691807297068,0.004525313472235316,0.00857924012444612,0.016875648156877535,0.00971056849250495,0,0.007353634392382389,0.02177807108513246,0.015272932968794192,0.009050626944470633,0.013953049872725559,0.030074479117563873,0.07108513245969643,0.013293108324691242,0.010841896860563778,0.010370510040539266,0.020363910625058924,0.021212406901103046,0.10031111530121618,0.03667389459790704,0.01640426133685302,0.042330536438201186,0,0,0.07457339492787782,0.05109833129065711,0.011878947864617705,0.01715848024889224,0.019232582257000093,0.017347034976902046,0.032054303761666826,0.026963326105402093,0.04082209861412275,0.005090977656264731,0.02177807108513246,0.008673517488451023,0.011219006316583388,0.025266333553313848,0.029320260205524654,0.015744319788818704,0.018949750164985388",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.009981851179673321,0.012159709618874774,0.009255898366606171,0.013702359346642469,0.003266787658802178,0.006987295825771325,0,0.024319419237749548,0.012704174228675136,0.013157894736842105,0.0191470054446461,0.014519056261343012,0.006170598911070781,0,0.013157894736842105,0.008983666061705989,0.007168784029038112,0.012976406533575317,0.01805807622504537,0.02604355716878403,0.05544464609800363,0.013702359346642469,0.012341197822141561,0.013520871143375681,0.017876588021778585,0.004174228675136116,0,0.014246823956442832,0.02894736842105263,0.06524500907441017,0,0,0.09754990925589836,0.07132486388384755,0.05099818511796733,0.03647912885662432,0.02586206896551724,0.020871143375680582,0.013157894736842105,0.03684210526315789,0.043920145190562615,0.02749546279491833,0.019782214156079853,0.012704174228675136,0.013339382940108892,0.020689655172413793,0.020689655172413793,0.013702359346642469,0.01733212341197822",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.003897751994198695,0.021482958665699783,0.012418419144307469,0.00843002175489485,0.007704858593183466,0.006435823060188543,0,0.008520667150108775,0.009608411892675852,0.013234227701232778,0.0031725888324873096,0.005076142131979695,0.01885424220449601,0,0.0056200145032632345,0.00870195794053662,0.01849166062364032,0.011874546773023931,0.00870195794053662,0.02166424945612763,0.007886149383611313,0.009155184916606236,0.022661348803480783,0.01386874546773024,0.007070340826686004,0.013687454677302393,0,0.025018129079042786,0.021845540246555474,0.028553299492385786,0,0,0,0.4206852791878173,0.0207577955039884,0.01305293691080493,0.0168600435097897,0.014865844815083394,0.009970993473531545,0.043600435097897024,0.01885424220449601,0.023295866569978244,0.014865844815083394,0.01622552574329224,0.0019035532994923859,0.01531907179115301,0.010242929659173314,0.012327773749093546,0.003535170413343002",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0077402561819302695,0.017398451948763615,0.00794574970888417,0.013357079252003561,0.014932529625316802,0.013562572778957463,0,0.013014590040413727,0.01089115692855675,0.008836221659017741,0.009795191451469279,0.016713473525583944,0.02609767792314542,0,0.01178162887869032,0.011918624563326255,0.016028495102404273,0.01089115692855675,0.016713473525583944,0.06849784231796699,0.08575929858209466,0.01822042605657922,0.021645318172477567,0.013699568463593397,0.02027536132611823,0.02520720597301185,0,0.008493732447427906,0.022193300911021303,0.011233646140146585,0,0,0,0,0.009795191451469279,0.026234673607781357,0.01822042605657922,0.01842591958353312,0.008082745393520104,0.18932803616686075,0.04493458456058634,0.019247893691348723,0.02705664771559696,0.018905404479758886,0.020617850537708062,0.025686690869237618,0.03020754846222344,0.016028495102404273,0.004383861908349887",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0","0.003379706044171972,0.01202546569205376,0.0062092273834787395,0.005816238308575022,0.009431737797689225,0.0021221410044800753,0,0.008409966202939559,0.005580444863632791,0.006366423013440227,0.005580444863632791,0.007230998978228405,0.0027509235243260237,0,0.010610705022400376,0.0115538788021693,0.009746129057612199,0.003694097304094946,0.007938379313055096,0.010374911577458146,0.009038748722785506,0.009038748722785506,0.0048730645288060995,0.0033011082291912286,0.0068380099033246875,0.013676019806649375,0,0.00534465141869056,0.0074667924231706356,0.014854987031360529,0,0,0,0,0.022085986009588932,0.0048730645288060995,0.010532107207419634,0.0062092273834787395,0.008724357462862532,0,0.655505776939401,0.015247976106264246,0.009274542167727736,0.006759412088343944,0.0062092273834787395,0.003379706044171972,0.014619193586418298,0.022085986009588932,0.011239487542246325",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0","0.009344262295081967,0.018087431693989072,0.01901639344262295,0.011639344262295083,0.007377049180327869,0.015191256830601093,0,0.01699453551912568,0.017540983606557377,0.007759562841530055,0.013497267759562842,0.013169398907103825,0.012950819672131148,0,0.018633879781420764,0.013715846994535518,0.011475409836065573,0.015027322404371584,0.02185792349726776,0.10846994535519126,0.09005464480874317,0.012786885245901639,0.0146448087431694,0.019344262295081967,0.013715846994535518,0.03655737704918033,0,0.009726775956284153,0.016666666666666666,0.0253551912568306,0,0,0,0,0.009344262295081967,0.022185792349726775,0.011475409836065573,0.019508196721311474,0.014808743169398907,0,0,0.03841530054644809,0.032459016393442626,0.01087431693989071,0.015191256830601093,0.012568306010928962,0.09284153005464481,0.10125683060109289,0.02846994535519126",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0","0.0017579105976896032,0.01607232546459066,0.007450192533065461,0.006194542106144316,0.008371002846140967,0.008789552988448015,0,0.0022601707684580612,0.006194542106144316,0.0034321111669177967,0.0055248618784530384,0.0129750544115185,0.0030135610246107484,0,0.004269211451531894,0.006110832077682906,0.009459233216139293,0.008454712874602378,0.005441151849991629,0,0.714130252804286,0.005692281935375858,0.004018081366147665,0.004018081366147665,0.01021262347229198,0.010631173614599029,0,0.0025950108823037,0.008371002846140967,0.017244265863050393,0,0,0,0,0.01054746358613762,0.006194542106144316,0.009124393102293654,0.0030135610246107484,0.004018081366147665,0,0,0.012472794240750042,0.010631173614599029,0.0030135610246107484,0.002343880796919471,0.008119872760756739,0.01757910597689603,0.010631173614599029,0.009626653273062113",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0","0.009246742010490456,0.024009084518466447,0.015789758286919375,0.018709782079705833,0.023089817768885523,0.023360190342291677,0,0.022440923592710757,0.021197209755042447,0.010003785216027686,0.020277943005461527,0.01838533499161845,0.02276537068079814,0,0.01314010706753907,0.021197209755042447,0.021197209755042447,0.01838533499161845,0.022224625533985833,0,0,0.020277943005461527,0.0242794570918726,0.02790244957551506,0.02790244957551506,0.02936246147190829,0,0.024009084518466447,0.012815659979451685,0.037852160276861516,0,0,0,0,0.011409722597739685,0.03087654788298275,0.021521656843129833,0.018060887903531067,0.017087546639268914,0,0,0.04158330178986644,0.03206618720596983,0.023360190342291677,0.031741740117882444,0.017087546639268914,0.08597847834315687,0.09106148272319256,0.04834261612502028",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0","0.0016313213703099511,0.0016313213703099511,0.004207091955009874,0.004121232935519877,0.002833347643169915,0.005752554305829828,0,0.0036919378380698893,0.005752554305829828,0.0060959903837898176,0.004979823130419851,0.0008585901948999742,0.003949514896539882,0,0.005065682149909848,0.005323259208379841,0.008414183910019747,0.0016313213703099511,0.005752554305829828,0,0,0.0030909247016399073,0.004035373916029879,0.004292950974499871,0.004722246071949859,0.0036919378380698893,0,0.002575770584699923,0.002833347643169915,0.0016313213703099511,0,0,0,0,0.0006868721559199793,0.003176783721129905,0.005494977247359835,0.0030909247016399073,0.005838413325319825,0,0,0.006267708422769812,0.004808105091439856,0.0071262986176697865,0.0027474886236799174,0.0029192066626599123,0.8439083025671846,0,0.015368764488709538",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.007134961310421063,0.028238368003215757,0.019194050849160888,0.03477037483669983,0.021706361169731684,0.010049241282283187,0.01175761230027133,0.007637423374535222,0.009546779218169028,0.015777308813184603,0.029645261782735403,0.02039995980303487,0.018892573610692392,0.034167420359762835,0.023414732187719826,0.025022610792885137,0.00904431715405487,0.027132951462164608,0.017887649482464074,0.02632901215958195,0.027132951462164608,0.012963521254145313,0.039292533413727265,0.01969651291327505,0.0030147723846849564,0.02904230730579841,0.01658124811576726,0.026630489398050447,0.017485679831172746,0.020198974977389206,0.022309315646668677,0.043714199577931864,0.014772384684956286,0.013164506079790975,0.013666968143905136,0.01658124811576726,0.018892573610692392,0.029645261782735403,0.03537332931363682,0.018591096372223895,0.01396844538237363,0.018591096372223895,0.019596020500452217,0.018390111546578235,0.01396844538237363,0.020500452215857702,0.0252235956185308,0.015475831574716109,0.017787157069641242",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01992875710022143,0.014056031577933956,0.013285838066814288,0.02204678925580052,0.025994031000288822,0.032155579089246177,0.02012130547800135,0.02262443438914027,0.018195821700202175,0.028400885722537787,0.01107153172234524,0.016077789544623088,0.01588524116684317,0.023009531144700106,0.027341869644748242,0.013863483200154039,0.010108789833445653,0.022239337633580436,0.013285838066814288,0.028785982478097622,0.01800327332242226,0.010878983344565323,0.0206989506113411,0.04303456243381149,0.004717435255607971,0.03870222393376336,0.02281698276692019,0.01858091845576201,0.021084047366900935,0.023587176278039856,0.054587465100606525,0,0.020891498989121016,0.01915856358910176,0.014248579955713873,0.0246461923558294,0.026956772889188407,0.022431886011360355,0.007124289977856937,0.02262443438914027,0.021661692500240685,0.012708192933474536,0.021084047366900935,0.009819967266775777,0.029363627611437373,0.028112063155867912,0.00904977375565611,0.022239337633580436,0.012708192933474536",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.021958174904942965,0.007889733840304183,0.012642585551330798,0.021482889733840303,0.005608365019011407,0.0021863117870722436,0.017680608365019012,0.028231939163498098,0.012927756653992395,0.01311787072243346,0.04230038022813688,0.020817490494296577,0.028422053231939165,0.0405893536121673,0.007414448669201521,0.008269961977186312,0.02262357414448669,0.054372623574144484,0.013593155893536121,0.030133079847908747,0.015399239543726236,0.014543726235741445,0.018726235741444868,0.014068441064638783,0.04201520912547529,0.03184410646387833,0.026520912547528516,0.022243346007604563,0.009315589353612166,0.007889733840304183,0,0,0.03336501901140684,0.02129277566539924,0.02699619771863118,0.018631178707224333,0.06844106463878327,0.0311787072243346,0.0094106463878327,0.014068441064638783,0.03336501901140684,0.011121673003802282,0.023098859315589353,0.02538022813688213,0.013307984790874524,0.009600760456273763,0.016539923954372624,0.012072243346007604,0.01730038022813688",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.005808506651676972,0.003747423646243208,0.01452126662919243,0.023140341015551808,0.020142402098557242,0.01920554618699644,0.015458122540753232,0.010305415027168821,0.020798201236649803,0.013397039535319467,0.012179126850290425,0.017519205546186998,0.02763724939104366,0.017425519955030916,0.016676035225782274,0.010867528574105303,0.016676035225782274,0.0099306726625445,0.04440697020798201,0.04253325838486041,0.012179126850290425,0.009087502342139779,0.027543563799887576,0.005995877833989132,0.03766160764474424,0.02473299606520517,0.018456061457747797,0.007401161701330336,0.013959153082255949,0.0288551620760727,0,0,0.013584410717631628,0.0070264193367060145,0.01836237586659172,0.020329773280869403,0,0.23964774217725313,0.022765598650927487,0.007588532883642495,0.015458122540753232,0.011617013303353943,0.011054899756417463,0.010492786209480982,0.019955030916245082,0.011991755667978264,0.016488664043470113,0.011991755667978264,0.013397039535319467",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.015423959082554143,0.011188364101334612,0.012307200511468074,0.014305122672420683,0.018700551426516422,0.025173819228002877,0.016063294174058978,0.03804043794453768,0.02229681131623112,0.020538639814592825,0.04411412131383361,0.024054982817869417,0.027651242707584112,0.008790857508191481,0.022936146407735954,0.031087668824422602,0.01902021897226884,0.055302485415168225,0.027651242707584112,0.029169663549908097,0.00511468073203868,0.0042355949812195315,0.01774154878925917,0.08447214896507632,0.054982817869415807,0.011987532965715655,0.025333653000879086,0.015583792855430352,0.013985455126668265,0.006233517142172141,0,0,0.009350275713258211,0.032126588348117956,0.018380883880764004,0.011348197874210821,0,0,0.01334612003516343,0.016382961719811396,0.008311356189562854,0.021657476224726285,0.009829777031886838,0.03644210021577559,0.043954287540957405,0.02357548149924079,0.0065531846879245586,0.01574362662830656,0.00951010948613442",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.019703986198129485,0.007173340597475711,0.02487968764187778,0.010987015345500771,0.023880868065014074,0.026695723236175428,0.04104240443112685,0.015254698992100245,0.011804231362934714,0.026877326795605193,0.011895033142649596,0.021701625351856896,0.015073095432670481,0.013438663397802596,0.011804231362934714,0.009170979751203123,0.01924997729955507,0.012984654499228185,0.02932897484790702,0.023880868065014074,0.00789975483519477,0.014800690093525833,0.006991737038045945,0,0.2590574775265595,0.043948061382003085,0.020430400435848543,0.009715790429492418,0.015073095432670481,0.027331335694179604,0,0,0.014891491873240716,0.012621447380368656,0.012167438481794243,0.006628529919186416,0,0,0.015073095432670481,0.011895033142649596,0.012621447380368656,0.013438663397802596,0.018251157722691366,0.037410333242531554,0.019068373740125308,0.006446926359756651,0.015073095432670481,0.010351402887496594,0.011985834922364479",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.010772833723653397,0.017486338797814208,0.00585480093676815,0.020608899297423888,0.012724434035909445,0.012724434035909445,0.047853239656518345,0.011865729898516784,0.008899297423887589,0.046760343481654955,0.023887587822014052,0.018891491022638564,0.03817330210772834,0.019750195160031226,0.014754098360655738,0.02146760343481655,0.012021857923497269,0.19188134270101484,0.047384855581576894,0.025604996096799375,0.017017954722872757,0.0156128024980484,0.013817330210772834,0,0,0.010382513661202186,0.02029664324746292,0.013505074160811866,0.008352849336455893,0.02271662763466042,0,0,0.007259953161592506,0.01592505854800937,0.019281811085089775,0.017330210772833723,0,0,0.017876658860265418,0.020843091334894613,0.017876658860265418,0.013505074160811866,0.02302888368462139,0.036455893832943016,0.040124902419984385,0.01592505854800937,0.00702576112412178,0.012256049960967994,0.004215456674473068",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.002416237113402062,0.0078125,0.004590850515463918,0.010228737113402062,0.021665592783505154,0.022873711340206184,0.05782860824742268,0.007651417525773196,0.013208762886597938,0.027867268041237115,0.01796069587628866,0.05662048969072165,0.10381765463917526,0.019168814432989692,0.010389819587628865,0.010470360824742267,0.007651417525773196,0,0.23944909793814434,0.012403350515463917,0.017316365979381444,0.017799613402061855,0.03592139175257732,0,0,0.011839561855670103,0.011759020618556701,0.011034149484536083,0.01836340206185567,0.040270618556701034,0,0,0.011759020618556701,0.013530927835051547,0.010228737113402062,0.026417525773195876,0,0,0.010067654639175258,0.010873067010309278,0.007248711340206186,0.012806056701030927,0.019410438144329897,0.016188788659793816,0.017799613402061855,0.004268685567010309,0.010228737113402062,0.0035438144329896907,0.007248711340206186",1
